,start_num,stop_reason,FX_best,X_best,Xmin,Xmax,dimensions,error_norm
147,47,stagnation_lim,-329.99999999999693,[-2.96469917e-08 -8.06824851e-08  6.62792336e-08  6.09794097e-08],-1,1,4,60.00000000000307
148,48,stagnation_lim,-329.99999999999955,[ 9.06367453e-09 -4.32143293e-08  8.95623211e-09 -1.33089589e-08],-1,1,4,60.000000000000455
149,49,stagnation_lim,-329.9999999999983,[-2.06831609e-08  1.48785689e-08 -8.89144535e-08  1.37371412e-08],-1,1,4,60.000000000001705
150,50,stagnation_lim,-329.99999999997635,[-2.95214647e-08 -3.25417530e-07 -1.01090072e-07  4.73977974e-08],-1,1,4,60.00000000002365
151,51,stagnation_lim,-329.999999999999,[ 2.10872899e-08  3.43049826e-08 -5.89060220e-08 -1.44552420e-08],-1,1,4,60.00000000000102
152,52,stagnation_lim,-329.9999999999991,[2.06178188e-09 6.21732073e-08 7.76120215e-09 2.82069648e-08],-1,1,4,60.00000000000091
153,53,stagnation_lim,-329.99999999999744,[-9.17719449e-08  2.84037775e-08 -3.64802147e-08 -4.83996049e-08],-1,1,4,60.00000000000256
154,54,stagnation_lim,-329.99999999999585,[ 8.86391071e-08  4.32850725e-08 -1.50593283e-08 -1.05288428e-07],-1,1,4,60.00000000000415
155,55,stagnation_lim,-329.99999999998937,[ 3.62134731e-08 -1.77032689e-08  1.55977415e-07  1.66409647e-07],-1,1,4,60.00000000001063
156,56,stagnation_lim,-329.9999999999964,[-1.96306191e-08  3.73771424e-08  4.30993779e-08  1.20442110e-07],-1,1,4,60.00000000000358
157,57,stagnation_lim,-329.99999999999966,[-3.24187062e-08  1.88046435e-08 -3.65245485e-09 -1.67081561e-08],-1,1,4,60.00000000000034
158,58,stagnation_lim,-329.999999999994,[-6.92118438e-08  9.14302897e-08 -1.30735449e-07 -1.01371540e-08],-1,1,4,60.000000000006025
159,59,stagnation_lim,-329.9999999999984,[-5.46622870e-08 -4.28895226e-08 -4.61417484e-08  3.23433216e-08],-1,1,4,60.00000000000159
160,60,stagnation_lim,-329.9999999999927,[ 1.47581961e-07  1.21493436e-07  1.26094842e-08 -8.55577460e-09],-1,1,4,60.000000000007276
161,61,stagnation_lim,-329.99999999998465,[ 8.94762350e-08  5.46414112e-08 -8.04890177e-09 -2.57392272e-07],-1,1,4,60.00000000001535
162,62,stagnation_lim,-329.9999999999867,[ 1.50962463e-08 -3.69539887e-08  2.34317311e-07  1.02826887e-07],-1,1,4,60.0000000000133
163,63,stagnation_lim,-329.9999999999976,[ 2.36535342e-08  9.81240892e-09 -3.29689531e-08  1.01191174e-07],-1,1,4,60.00000000000239
164,64,stagnation_lim,-329.9999999999982,[-8.31601038e-09  3.92852235e-08  8.17856348e-08 -3.06085136e-08],-1,1,4,60.00000000000182
165,65,stagnation_lim,-329.99999999999926,[ 1.33703726e-08 -5.70893976e-08 -5.74562551e-10 -1.53806059e-08],-1,1,4,60.00000000000074
166,66,stagnation_lim,-329.9999999999925,[-7.50776091e-08 -6.75272965e-09 -1.77756678e-07  2.34370778e-08],-1,1,4,60.0000000000075
167,67,stagnation_lim,-329.9999999999998,[-1.10536534e-08  2.40260836e-08  1.71262618e-08  1.11865277e-08],-1,1,4,60.00000000000023
168,68,stagnation_lim,-329.9999999999991,[-5.35994811e-08  1.05720776e-10 -3.82357223e-08 -1.31676309e-08],-1,1,4,60.00000000000091
169,69,stagnation_lim,-329.9999999999975,[-7.98154212e-08  4.74848175e-08 -1.83363769e-08  6.07060498e-08],-1,1,4,60.0000000000025
170,70,stagnation_lim,-329.9999999999906,[-7.70899369e-08  3.66379927e-08 -1.56930774e-07 -1.23653518e-07],-1,1,4,60.00000000000938
171,71,stagnation_lim,-329.99999999999955,[-1.88398184e-08 -4.47999541e-08 -5.20600172e-09  4.04645355e-09],-1,1,4,60.000000000000455
172,72,stagnation_lim,-329.99999999999204,[ 3.85772445e-08 -1.09139489e-07  1.51712298e-07  6.16502043e-08],-1,1,4,60.00000000000796
173,73,stagnation_lim,-329.99999999999835,[-6.00244913e-08 -6.07711233e-08 -3.09468197e-08 -8.28996912e-10],-1,1,4,60.00000000000165
174,74,stagnation_lim,-329.99999999999983,[ 2.97320572e-08 -6.15679489e-09 -5.37631583e-09  1.01333871e-09],-1,1,4,60.00000000000017
175,75,stagnation_lim,-329.99999999999085,[-1.62585686e-07  9.35124700e-09 -2.59204104e-08  1.37733208e-07],-1,1,4,60.00000000000915
176,76,stagnation_lim,-329.99999999999767,[ 8.94338756e-08  3.66570273e-08 -4.83122889e-08 -2.22349930e-09],-1,1,4,60.00000000000233
177,77,stagnation_lim,-329.99999999999335,[ 5.50244988e-08  1.03492883e-07  6.93499794e-08 -1.21901107e-07],-1,1,4,60.00000000000665
178,78,stagnation_lim,-329.9999999999997,[-2.40860938e-08  1.71230000e-08  2.37805499e-08 -3.97649094e-09],-1,1,4,60.000000000000284
179,79,stagnation_lim,-329.9999999999996,[-5.56651920e-09  1.82277071e-08  3.94637340e-08 -4.23205947e-09],-1,1,4,60.0000000000004
180,80,stagnation_lim,-329.9999999999998,[ 3.14055054e-08 -4.83020268e-09 -9.18846056e-09  1.83691275e-09],-1,1,4,60.00000000000023
181,81,stagnation_lim,-329.9999999999977,[-5.72843991e-08 -1.94123053e-08 -8.49760874e-08  2.45122927e-08],-1,1,4,60.000000000002274
182,82,stagnation_lim,-329.9999999999998,[ 1.81101601e-08  3.76232224e-09 -2.35906809e-08 -1.08335632e-08],-1,1,4,60.00000000000023
183,83,stagnation_lim,-329.9999999999983,[ 4.15488735e-08  4.91391570e-08 -5.94347244e-08 -3.12260306e-08],-1,1,4,60.000000000001705
184,84,stagnation_lim,-329.999999999999,[-5.26959761e-08 -1.63286317e-09  4.44491351e-08  2.18974665e-08],-1,1,4,60.00000000000102
185,85,stagnation_lim,-329.99999999999847,[ 5.37786112e-08 -3.45848536e-08 -2.30211386e-08 -5.65461619e-08],-1,1,4,60.000000000001535
186,86,stagnation_lim,-329.999999999999,[-3.17861179e-08  6.20394382e-08  1.69250639e-08 -1.00250766e-08],-1,1,4,60.00000000000102
187,87,stagnation_lim,-329.9999999999968,[ 2.13965726e-08 -1.44306209e-08  1.05353017e-07  6.64430984e-08],-1,1,4,60.00000000000318
188,88,stagnation_lim,-329.9999999999993,[-1.42007418e-08 -5.75942119e-08 -4.91559807e-09 -6.67276056e-09],-1,1,4,60.00000000000068
189,89,stagnation_lim,-329.99999999999704,[-1.05922977e-07 -3.85162315e-08 -1.27368573e-09 -4.74724517e-08],-1,1,4,60.000000000002956
190,90,stagnation_lim,-329.99999999999807,[ 3.64250434e-08  4.18422289e-08  7.69692671e-08 -2.76289459e-08],-1,1,4,60.00000000000193
191,91,stagnation_lim,-329.99999999999346,[ 6.25553728e-08  6.98621706e-08 -1.05226690e-07 -1.14470425e-07],-1,1,4,60.00000000000654
192,92,stagnation_lim,-329.9999999999999,[ 3.28842450e-09 -6.84121469e-09  2.20904157e-08 -1.22796037e-08],-1,1,4,60.000000000000114
193,93,stagnation_lim,-329.99999999996044,[-3.33486764e-08 -2.07217556e-07  3.92568037e-07  3.64018756e-08],-1,1,4,60.00000000003956
194,94,stagnation_lim,-329.9999999999449,[ 4.80062472e-07 -1.02089041e-07  1.64377401e-07  9.86071326e-08],-1,1,4,60.00000000005508
195,95,stagnation_lim,-329.9999999999995,[-5.53045096e-09 -5.85122310e-09 -9.70131870e-09  4.81823128e-08],-1,1,4,60.00000000000051
196,96,stagnation_lim,-329.9999999999962,[4.72370930e-08 1.36445060e-08 2.53852646e-08 1.26949172e-07],-1,1,4,60.00000000000381
197,97,stagnation_lim,-329.99999999998624,[-6.13895583e-08 -2.02050091e-07 -1.55171384e-07 -2.64142889e-08],-1,1,4,60.000000000013756
198,98,stagnation_lim,-329.99999999999875,[ 7.63332714e-09 -3.44163946e-09 -6.19306072e-08  4.98350700e-08],-1,1,4,60.00000000000125
199,99,stagnation_lim,-329.99999999999966,[-1.16810462e-08  3.51410690e-08  8.18535157e-09 -1.90182405e-08],-1,1,4,60.00000000000034
200,0,stagnation_lim,-329.9999999872947,"[-5.99522727e-07 -1.80641561e-07  2.65352915e-06 -7.13260928e-06
  8.14265850e-07 -2.04773722e-06  4.51336469e-07  8.20975330e-07]",-1,1,8,60.0000000127053
201,1,stagnation_lim,-329.99999998297415,"[-1.51939843e-06  4.92973807e-07  3.47739142e-07 -1.73830687e-06
 -6.89561800e-06  7.86273975e-07 -1.24569019e-07 -5.65169199e-06]",-1,1,8,60.000000017025855
202,2,stagnation_lim,-329.99999996738916,"[ 5.40696837e-06  3.52885413e-06  7.92173351e-07 -1.82469975e-07
 -6.26140940e-06  1.91344373e-06  8.37864363e-06 -2.99306994e-06]",-1,1,8,60.00000003261084
203,3,stagnation_lim,-329.99999996062695,"[ 1.70586838e-06 -6.75171250e-06  2.76535927e-06 -3.76757333e-06
 -4.75194026e-07 -8.89583875e-06  5.21110584e-06 -4.64822845e-06]",-1,1,8,60.00000003937305
204,4,stagnation_lim,-329.9999999928686,"[ 3.41807033e-07  7.52063569e-07  1.64958885e-07  2.37722897e-06
  3.37598927e-06  1.86563574e-06 -3.12828868e-06  2.21836341e-06]",-1,1,8,60.000000007131405
205,5,stagnation_lim,-329.99999998680624,"[ 1.34159729e-06 -9.71518817e-07  4.14085405e-06  5.54834617e-07
  4.04279534e-06 -4.30499612e-06  3.22150601e-06 -1.02469820e-06]",-1,1,8,60.000000013193755
206,6,stagnation_lim,-329.99999999618353,"[-6.51530886e-07  3.33877648e-06  1.58916530e-07 -9.84281267e-07
  1.02116404e-06 -1.03021170e-06  1.68941806e-06  1.30877592e-06]",-1,1,8,60.00000000381647
207,7,stagnation_lim,-329.9999999869281,"[ 7.62641419e-07 -1.42641144e-06 -2.25391058e-06  7.42481796e-06
  1.09929397e-07 -1.57820846e-06  6.15919608e-07  4.27346193e-07]",-1,1,8,60.00000001307188
208,8,stagnation_lim,-329.1981609839148,"[-0.00437726  0.02321679 -0.0312027  -0.02511532  0.00053999 -0.00912627
 -0.0279497   0.03201813]",-1,1,8,60.80183901608518
209,9,stagnation_lim,-329.99999998921857,"[-8.57719085e-07 -2.21017352e-06  1.76468959e-06 -3.46948863e-08
 -5.96513160e-06  3.15712156e-06 -1.72800172e-07 -1.67315689e-07]",-1,1,8,60.000000010781434
210,10,stagnation_lim,-329.999999999656,"[-4.18536653e-07 -1.93095054e-07 -8.17341771e-07 -1.02426944e-07
  4.14441983e-07  4.57794992e-07  6.75651417e-07  7.13573387e-08]",-1,1,8,60.000000000344016
211,11,stagnation_lim,-329.99999999303947,"[-9.96785869e-07  2.19166978e-06 -4.21314966e-06 -6.81387256e-08
  1.65715496e-06  1.20277572e-06  1.47819041e-06  2.27035138e-06]",-1,1,8,60.00000000696053
212,12,stagnation_lim,-329.9999999880244,"[ 2.93757768e-06 -1.37243444e-07 -6.51479372e-06 -1.39215811e-06
 -1.50324344e-06 -4.69364268e-07  2.30784247e-07  2.19111947e-06]",-1,1,8,60.0000000119756
