,start_num,stop_reason,FX_best,X_best,dimensions,error_norm
325,25,stagnation_lim,-325.427415982113,"[-7.68465332e-03  6.38711470e-04 -2.02428450e-02 -5.53469243e-03
 -1.41375704e-03 -6.66411826e-02  2.07007767e-02 -1.01973326e+00
 -1.67962839e-02  4.00672269e-02 -6.86952187e-02  1.46407791e-02
  9.92022478e-01  1.30370590e-02  1.01620880e-02 -8.79448783e-03]",16,4.572584017886982
326,26,stagnation_lim,-309.9785961898841,"[-2.79393250e-02 -9.20337548e-01 -1.00664344e+00 -9.88055081e-01
  1.45462433e-02  1.89593239e+00  9.57381871e-01 -3.24047702e-03
 -9.34674546e-01 -3.20921288e-03 -8.58467781e-01 -2.89146395e-02
 -1.29976765e-03 -8.19769693e-02  1.01792630e+00 -2.00413554e-02]",16,20.021403810115885
327,27,stagnation_lim,-329.9160065219662,"[-0.00559152  0.0010039  -0.00140946  0.01402068  0.00337866 -0.00577843
 -0.00091454  0.00790318  0.00039331 -0.00745422 -0.00508596 -0.00048971
  0.00011586  0.0005334  -0.00030628 -0.00153951]",16,0.08399347803378987
328,28,stagnation_lim,-327.19842327046194,"[-1.97505749e-03 -7.91879739e-03  1.58719790e-03 -8.84489085e-03
  1.16673521e-02  9.88895879e-01  6.45317665e-03  2.77494059e-03
 -4.94430803e-04 -2.39607746e-02  1.93493483e-05 -2.27776142e-03
  9.44867732e-01  9.63625876e-04  2.56098240e-02 -2.96847827e-03]",16,2.8015767295380556
329,29,stagnation_lim,-329.9999998968267,"[-2.56319058e-06 -2.68756331e-06  3.80641310e-06 -1.54553272e-05
 -3.13575516e-06  5.59305838e-06 -1.02674203e-06  2.01334926e-06
 -1.50486703e-06 -1.51725913e-06 -4.62888976e-06  3.29183566e-06
 -1.87357905e-06  2.54262722e-06 -1.25856219e-05  1.21370354e-06]",16,1.0317330634279642e-07
330,30,stagnation_lim,-321.6311221619465,"[ 9.74718988e-01  2.04974238e-02  1.02015599e+00 -4.77988119e-04
  6.80630872e-02  9.96051165e-01  1.40189827e-02  3.93009028e-02
 -1.01577848e+00 -4.09798530e-02 -9.97984635e-01  1.55852418e-02
 -9.14625541e-03 -9.76894398e-01 -1.13569141e-02  3.80379042e-02]",16,8.368877838053493
331,31,stagnation_lim,-317.2576213572786,"[ 6.15729012e-03 -5.96932913e-02 -3.32637133e-02 -6.35674745e-02
 -2.28545405e-02  9.74576840e-01 -6.30831482e-02  1.59783348e-01
  1.59621832e-02 -1.00265530e+00 -1.00187010e+00 -4.57767646e-02
  1.05487685e+00  3.60454818e-04  1.78450704e-02  2.94585184e-02]",16,12.742378642721405
332,32,stagnation_lim,-321.00823601199477,"[-0.98181998 -0.00324138  0.07630424  0.01302926 -1.02732534  0.0040807
 -0.01903345 -0.01132617 -1.00699607  0.0079867   1.03136055 -0.02676765
  0.01074503  1.05566783  0.0216673   1.02863221]",16,8.991763988005232
333,33,stagnation_lim,-329.999999932392,"[ 6.53788791e-07  6.90466259e-07  1.57377552e-06 -5.00975116e-06
  3.22953127e-06  1.27817851e-05 -4.76060115e-07 -3.47380522e-06
 -3.72739854e-06 -5.86820464e-06 -1.47185464e-06 -1.28452341e-06
  1.37703922e-07  6.96465309e-06  5.05154015e-06 -1.19339349e-07]",16,6.760802762073581e-08
334,34,stagnation_lim,-329.999999129477,"[ 4.19546339e-06  1.70003002e-05  3.21517568e-05  1.66915616e-06
  4.09939408e-06  3.01553377e-05 -1.49019776e-05  1.00260255e-06
 -4.43822644e-07 -1.21723221e-05 -1.36700593e-05  5.79721129e-06
 -4.31810634e-06  3.36125957e-05 -1.11405158e-05  1.59414636e-05]",16,8.705230243322148e-07
335,35,stagnation_lim,-312.98385345313324,"[-1.00277456 -0.04303827  0.01820407 -1.96006731 -0.02993307  0.98097641
  0.00313593 -0.00209823 -0.95105069 -2.04422676 -0.00227753 -1.00798798
 -0.01126385  0.93096709  0.94859991 -0.00667302]",16,17.016146546866764
336,36,stagnation_lim,-318.89657943895565,"[ 1.10789049e-01 -9.93371328e-01 -4.41180704e-03  6.39422040e-03
 -2.03294232e-04 -1.01053202e+00 -4.17993597e-02 -4.33000099e-02
 -2.07002254e-02 -1.05752938e+00 -3.08636323e-04 -2.25618647e-03
  9.16784550e-01 -9.25370462e-01  6.06162985e-03 -1.22412785e-02]",16,11.103420561044345
337,37,stagnation_lim,-324.9267863165261,"[-1.31198451e-02 -6.23554617e-04 -1.01971751e+00  3.28553149e-02
  3.76089562e-03 -3.74577261e-03  2.32381780e-03  1.69199719e-04
 -1.09371047e-02 -2.13258593e-03 -1.02719695e+00 -1.30487544e-03
 -9.99545574e-01 -1.31930365e-03 -2.16625042e-04 -9.45361267e-01]",16,5.073213683473909
338,38,stagnation_lim,-329.99999954917143,"[-1.99821927e-05 -1.78564718e-05 -1.63147995e-05 -1.29940873e-06
 -2.02625761e-07  1.04676865e-06  2.98248227e-07  1.49672272e-05
  2.71063128e-05  1.58526838e-05  1.05009277e-06  2.16040775e-06
  1.11855895e-06 -4.74646018e-06 -4.90199510e-06  4.63964479e-06]",16,4.508285655902e-07
339,39,stagnation_lim,-323.72569244177487,"[ 0.99933996 -0.02434026  0.02713011  0.0193026   0.0293694   0.00793952
 -0.0135554   1.01128785 -0.00853227 -0.05040032  0.95458794 -0.03633633
 -0.02758455  0.95197792 -0.01899346  0.00177379]",16,6.274307558225132
340,40,stagnation_lim,-318.36351332497975,"[-0.9484713   0.06701008  0.07094042 -0.02259044  0.95506623 -0.02893085
 -0.98385502  0.02487918 -0.00394966  0.04392315 -0.02273493  0.05192169
  1.00199781 -1.08150096  0.98329458  0.02713599]",16,11.636486675020251
341,41,stagnation_lim,-321.57093157211824,"[-9.77517220e-01 -1.01018337e+00 -4.60521956e-03 -1.45641431e-02
  9.76695234e-03  1.04908979e+00 -9.97591564e-01 -5.61994989e-02
 -1.42431165e-02 -9.93200793e-01  9.94308977e-01 -9.91032145e-01
  4.78184147e-05  1.22158208e-02  1.00931573e-02 -9.29936247e-04]",16,8.42906842788176
342,42,stagnation_lim,-317.1355006314904,"[-0.00798495  0.97537029  0.99424568 -0.98958265 -0.97279166  0.02662636
  1.03579683 -0.01485975  0.15547706  0.03284631 -0.97987444 -0.01009874
 -0.02910069 -0.0319016   0.02449831  0.99553602]",16,12.864499368509598
343,43,stagnation_lim,-329.9999997695961,"[-4.30985074e-06  4.14293048e-06  2.02285721e-06 -2.61342390e-06
  3.14719545e-06  3.26644721e-06  6.54270194e-06  9.04731147e-06
 -8.46134538e-06 -2.55969611e-05  6.55176179e-06 -4.88811549e-06
 -5.08925079e-06 -1.21903224e-05 -1.02709402e-06 -5.31998778e-07]",16,2.30403884415864e-07
344,44,stagnation_lim,-329.9999997775897,"[-1.80020573e-05  1.36322705e-05 -7.20086465e-06 -6.11007481e-07
  2.26788914e-07  2.28983579e-06  9.22891286e-06  1.60319075e-05
  8.73825139e-06 -3.34951138e-06 -3.64423292e-06  7.85787592e-07
  4.57464628e-06 -1.32230113e-06 -3.22008521e-06  8.77022768e-06]",16,2.2241027863856289e-07
345,45,stagnation_lim,-319.9026236650928,"[ 0.03607953 -0.00370869 -0.04364385 -0.02845297  1.05418915 -0.97883716
  1.00273292  0.02443639 -0.94792566  0.97544261 -0.07758577 -0.04769115
 -0.01487958 -0.0033194   0.99442491  0.0380299 ]",16,10.09737633490721
346,46,stagnation_lim,-329.9999993294051,"[ 1.83556428e-07 -8.38129111e-06  2.48979836e-05 -1.39448119e-05
  1.62141288e-05  1.81711227e-05  7.10358584e-07 -4.83849016e-06
  3.10535093e-05 -2.39778832e-05  1.92251237e-07  5.00751708e-07
 -1.04231529e-05  1.35697372e-05 -6.71531629e-06 -1.03752815e-06]",16,6.705948862872901e-07
347,47,stagnation_lim,-325.6307433642472,"[-0.00181738 -0.03049891 -0.02219234  0.00759262  0.97824905  0.98566237
  0.01834353  0.00714492 -0.98728472  0.00865485  0.00301188 -0.00945051
  0.00119203  0.00942701  0.05880448  0.03174937]",16,4.369256635752777
348,48,stagnation_lim,-328.6097432477935,"[-3.63584681e-07  2.96169545e-03  6.67297944e-03  3.16698799e-03
  4.07914186e-04 -2.12510613e-03  1.54834458e-02 -6.67656696e-05
 -4.18462183e-03 -1.01163835e+00 -3.10347897e-02 -1.23009964e-03
 -4.29723283e-03 -2.09214417e-03  5.27925282e-04  2.01268192e-02]",16,1.3902567522064828
349,49,stagnation_lim,-319.038648993837,"[-9.69636062e-01 -8.24041517e-02  3.99425463e-04 -1.03541746e+00
  2.67395511e-02  4.48818479e-02  3.75941738e-03 -1.01161060e+00
 -2.51393990e-02  5.62916116e-03  3.36879417e-02 -3.78156676e-02
  8.82351938e-01  4.36604031e-02 -9.63042039e-01 -8.38482119e-03]",16,10.961351006163
350,50,stagnation_lim,-328.6288738466788,"[-2.08036362e-03  1.00816394e-03  1.41888623e-04 -2.35463938e-03
  3.86500070e-04 -1.39272325e-02  9.99133671e-01  2.58097121e-02
 -1.24284957e-03 -2.85422851e-03  1.02108774e-02 -1.24362802e-02
  2.30101225e-02 -1.45644573e-02  1.04659597e-04 -1.55729530e-04]",16,1.3711261533211996
351,51,stagnation_lim,-325.3019421569707,"[-9.94692759e-01  1.77430906e-02  1.27968414e-02 -4.72246643e-03
  6.29360212e-03  2.57641820e-02 -4.55540605e-02 -4.29147522e-02
  6.22338552e-03  9.92735448e-01  4.15354881e-02 -8.34267695e-04
  1.01530288e+00 -3.23178761e-02 -1.80852546e-02 -2.74459706e-05]",16,4.698057843029289
352,52,stagnation_lim,-327.96747729910396,"[-1.77503689e-02  4.23724414e-03  1.54840633e-03  1.51117526e-03
 -1.00911335e+00  1.83061178e-03  1.47285380e-03 -1.01179877e-02
  3.89108979e-02  3.09928715e-04  2.19676691e-03 -2.47261177e-03
 -2.05072476e-03  1.36785619e-03 -5.33688868e-02  1.54606011e-02]",16,2.0325227008960383
353,53,stagnation_lim,-323.25654809496444,"[-1.91376397e-02  1.00048622e+00  1.70116944e-02  1.43305327e-02
 -5.02068445e-02 -1.25936333e-02  9.68776960e-01  1.01596697e+00
  1.59200766e-02 -1.39904020e-04 -3.90525836e-02 -4.62181224e-02
  1.00645139e+00  2.86453553e-03  9.69619951e-04 -1.00941778e+00]",16,6.743451905035556
354,54,stagnation_lim,-326.6817463066909,"[ 1.02626221e+00 -9.79088215e-04 -2.64997633e-02  1.22731890e-02
 -2.27224984e-04 -1.80036790e-04 -6.05290446e-02  2.28000186e-02
  5.00156674e-02 -3.71548925e-02  4.15365001e-04  1.71194863e-02
 -1.76698705e-02 -6.78856054e-03 -3.46284410e-02 -6.34887803e-03]",16,3.3182536933090887
355,55,stagnation_lim,-320.69998846850933,"[-9.98147957e-01  7.81551348e-02  1.57759353e-02 -4.54515372e-02
  2.04000327e-02 -7.44851166e-04  3.72767755e-02  6.82991008e-03
  4.13253192e-02 -2.07530259e-02  9.64393961e-01 -3.08556542e-03
  9.50668514e-01 -9.94004013e-01  1.03538895e+00  9.96635915e-01]",16,9.300011531490668
356,56,stagnation_lim,-328.22014967989486,"[-1.32363399e-03  8.74236924e-03  5.05585667e-02  1.86444941e-02
 -1.35160169e-02  2.39238626e-02 -2.35043617e-03  8.26291242e-03
 -6.31587220e-04  3.08098832e-03 -1.15506211e-02 -2.55674541e-03
  2.97798169e-03  9.95759871e-01  2.89768192e-03  8.34035885e-04]",16,1.7798503201051403
357,57,stagnation_lim,-329.9999997880026,"[ 2.52353814e-06 -5.63945001e-06  3.11482679e-06  1.76041917e-05
 -2.41921829e-06  1.10038836e-06 -7.86174945e-06 -4.43101967e-07
  7.86486956e-07  1.25798589e-05  9.82804917e-06 -4.00755897e-06
  4.76102660e-07 -7.50612805e-06 -2.05288032e-06  1.75904602e-05]",16,2.1199741695454577e-07
358,58,stagnation_lim,-326.48657257042726,"[-2.16994825e-03  1.85737458e-03 -1.35262512e-02 -2.60165877e-03
  8.01553396e-04 -3.31913643e-03 -1.07374726e+00 -1.84342994e-02
  1.25352962e-03 -2.49353187e-03  2.08614180e-04  4.78289137e-03
  9.78964931e-01 -5.06730814e-03 -2.43961792e-04  2.66276672e-02]",16,3.5134274295727437
359,59,stagnation_lim,-329.38990387403476,"[-2.11638320e-04  1.39838090e-03 -1.93156072e-03  2.30050738e-02
 -2.18188450e-02 -2.22586735e-02  1.37501428e-04 -3.46999536e-02
  9.81990837e-05 -1.11873328e-02  5.01347178e-04 -3.22529049e-03
  2.40731301e-04 -1.47761599e-02 -4.19882030e-03  4.33132007e-04]",16,0.6100961259652422
360,60,stagnation_lim,-327.84274832427354,"[ 0.026142   -0.01429246  0.00235403 -0.00152058 -0.01788119  1.001646
  0.00407364 -0.02846584  0.00141353  0.03580394 -0.00326185 -0.04874647
 -0.00529374  0.00345732  0.00214628 -0.00918095]",16,2.1572516757264566
361,61,stagnation_lim,-323.95475632994527,"[-3.45191257e-04 -2.96342397e-02  2.12360552e-03  5.96753850e-02
 -2.69477664e-03  5.00513865e-02 -1.09797434e+00  6.81211056e-03
 -4.10598858e-02  1.42723203e-02  9.90152095e-01  2.64306192e-02
  1.78708958e-02  2.33765447e-03  1.38057702e-02 -8.54635252e-03]",16,6.045243670054731
362,62,stagnation_lim,-327.6647988610212,"[-6.42530203e-03  6.17696125e-03 -2.67585335e-03  9.60903305e-03
  3.76571214e-04 -1.10812273e-02  1.57121849e-02  4.68196796e-02
 -3.75539964e-04  1.29577710e-02 -4.25634305e-02 -4.27141304e-02
 -3.02363756e-03  1.52986454e-02  9.95733391e-01 -2.13307072e-03]",16,2.335201138978789
363,63,stagnation_lim,-318.5866397982269,"[ 1.34619731e-01 -9.81901526e-01  1.48404383e-02 -1.06135751e-02
 -9.85904768e-01  2.65450672e-02  1.03041520e+00 -5.72149122e-02
 -9.74800728e-02  2.77842391e-02 -3.61707576e-03 -5.17155581e-04
  3.23697513e-02 -4.38784943e-02  3.82617815e-02 -7.28979406e-02]",16,11.413360201773116
364,64,stagnation_lim,-329.9999998359635,"[-2.56237060e-06 -1.54628172e-06  8.60082765e-06 -1.58327189e-06
  2.12484159e-06  6.44782267e-06  1.25309369e-05  4.69513489e-07
 -9.64108816e-06  5.18638865e-06 -3.48773499e-06 -8.05232476e-06
 -1.19908942e-05  1.53624029e-06 -1.35246063e-05 -3.48541231e-06]",16,1.640365212551842e-07
365,65,stagnation_lim,-303.90176620683246,"[-5.84773683e-02 -8.68407140e-01  9.88310981e-01 -1.05138312e+00
 -6.55132743e-02 -9.75702321e-01  9.98628734e-01 -1.06460776e-01
 -1.00572826e+00  3.38406353e-02 -9.33661089e-01  1.98374916e+00
  1.67132112e-03  9.60995299e-01  1.00003052e+00 -1.93506861e+00]",16,26.098233793167537
366,66,stagnation_lim,-326.80644597643976,"[ 0.00117481  0.00310052  0.0048997  -0.03827553  0.00407957  0.04561304
  0.00564739  0.05327961 -0.00240049  0.00564311 -0.02355559  0.0414786
 -0.03303049  0.0018428   0.06668199 -0.04374717]",16,3.193554023560239
367,67,stagnation_lim,-329.9973402830432,"[ 1.58844803e-03  6.86865450e-04 -1.02602333e-04 -1.47918851e-03
  8.37271479e-04  1.93708586e-04  6.47564201e-04  2.93823472e-04
  3.33447026e-04 -1.86655621e-03 -9.11799228e-05 -1.10761515e-05
  1.16258797e-05 -7.26182081e-04 -3.31498783e-04 -1.65159098e-03]",16,0.0026597169568276513
368,68,stagnation_lim,-329.99997512757625,"[-1.51360075e-05  1.59779038e-05 -1.87269018e-05  7.55785053e-05
 -2.31127956e-05  5.18664434e-05  7.41375768e-06  2.38977734e-05
  4.00267756e-05 -1.69331816e-05  2.50897583e-04  1.15316842e-05
 -6.35050941e-05 -8.50676309e-05 -2.52758225e-05  1.95173621e-04]",16,2.4872423750821326e-05
369,69,stagnation_lim,-326.2888240674764,"[ 4.70046835e-03 -2.88962344e-02  3.19965751e-02 -2.34342062e-03
  1.77986752e-02  2.24815563e-02  3.67774245e-04 -4.24346244e-03
 -2.63407364e-02 -9.94224097e-01  4.56043209e-04  1.06596959e+00
 -1.32847901e-03 -1.03646388e-02  1.18966185e-02  5.63739517e-03]",16,3.711175932523588
370,70,stagnation_lim,-329.9999998131361,"[-2.20739352e-05  2.30843352e-06  7.59093878e-06 -4.07716971e-07
  1.62513734e-06  1.55236158e-06  5.55553354e-06 -3.19881965e-06
  5.03598594e-06 -5.36117322e-06 -3.24019679e-06  1.60451179e-05
  1.87675180e-06 -1.12588027e-06 -1.66815020e-06 -3.96834583e-06]",16,1.8686387193156406e-07
371,71,stagnation_lim,-313.9160249096467,"[ 3.91201512e-04  9.74624188e-01 -9.33889583e-01 -2.66056664e-02
  1.00623345e+00  2.65429800e-02 -7.88183579e-02 -1.86433123e-02
  6.82932042e-02 -1.20986314e-01 -1.19906858e-02 -9.29828490e-01
  1.12308386e-01 -5.25744550e-02 -9.69757098e-01 -1.01963605e+00]",16,16.083975090353306
372,72,stagnation_lim,-327.7030430233536,"[-5.89593639e-05 -9.34239290e-01 -5.19628564e-03  8.14427984e-04
  7.34012655e-03  2.36004896e-03  9.83362395e-03  2.31142374e-03
 -4.51500011e-02 -1.49834861e-02  1.55853262e-02 -1.30137126e-03
 -4.42195583e-03 -7.76962607e-03  1.27851005e-02 -3.25284896e-03]",16,2.2969569766464133
373,73,stagnation_lim,-322.6426591038748,"[ 7.90766172e-03  9.91648030e-01 -9.29387845e-01 -9.96970004e-01
 -1.84285645e-02  9.75475660e-01  7.86335398e-05 -1.98370429e-03
 -1.73816205e-02  5.84709192e-03 -4.62669083e-04  9.77325626e-01
 -3.88764166e-02 -6.88802039e-02  2.39733974e-03  1.28144740e-02]",16,7.3573408961252085
374,74,stagnation_lim,-302.6588937346872,"[-0.04636672  1.06441917 -0.07201089  1.08769505 -0.05634467 -0.00691328
  0.89994138 -0.08082001 -0.00592945 -0.00280342 -1.89317252  0.07375482
  1.16847733  0.07032061  0.90881197 -0.00476198]",16,27.341106265312817
375,75,stagnation_lim,-329.4184195263293,"[-0.02106858 -0.01633737  0.0176506  -0.01907269  0.01496524  0.00434102
 -0.00480071 -0.00280529 -0.00016015  0.01499986  0.0064186  -0.00128838
 -0.0057733  -0.01483002  0.00087494  0.02745406]",16,0.5815804736707264
376,76,stagnation_lim,-325.6862864460898,"[-9.94946375e-01  9.79268351e-01 -1.27002474e-03 -1.27727784e-02
 -1.01513205e+00  1.06104414e-02 -1.60672334e-02 -1.72202873e-02
 -6.76909555e-03  8.41851185e-04  4.59200771e-03  3.47701009e-03
  1.02156229e-03 -7.99513331e-03 -9.92169822e-01 -6.83607460e-03]",16,4.3137135539101905
377,77,stagnation_lim,-317.1737326409579,"[ 1.01999742 -1.01559679  0.98131577  0.05978403  0.99920668  0.94536939
 -0.00668071 -0.91686314 -0.97073848 -0.01081526  0.02307639  0.99674697
 -0.96658259 -0.06355382  0.00868311  0.01447342]",16,12.826267359042106
378,78,stagnation_lim,-328.9138805455677,"[ 5.01495754e-03 -1.80171673e-04  7.31907042e-03  2.84107593e-03
 -9.95526396e-01  3.07595504e-03 -8.94855308e-03  3.00336082e-03
  6.86305229e-03  2.97145048e-03 -1.99398420e-03  5.30425100e-03
  1.12249464e-02  2.11293162e-03 -7.43291080e-03 -3.79687423e-04]",16,1.0861194544323212
379,79,stagnation_lim,-317.222882157146,"[-1.25707655e-02 -7.94818717e-02  1.02045461e+00 -5.95790592e-04
  2.63892071e-02 -1.31230145e-02 -9.67078469e-01 -1.05601151e+00
 -7.64096578e-02 -1.93568168e-02  1.06927996e+00  3.47474345e-03
 -9.48505135e-02 -3.41571304e-02 -9.89374923e-01  9.72769355e-01]",16,12.777117842854011
380,80,stagnation_lim,-329.99978582505923,"[ 6.72115110e-04 -2.25363504e-04  2.26977580e-05 -5.33338031e-04
  1.63989895e-06 -6.83811940e-06  2.97471213e-04  1.10772321e-05
  2.82592301e-04  5.26847445e-06 -1.65632276e-06 -7.70090120e-05
 -1.54979378e-04 -2.36052413e-04  1.89207320e-04  4.52044125e-05]",16,0.00021417494076558796
381,81,stagnation_lim,-300.3671102680004,"[ 0.97261847  0.01337953 -0.96403393 -0.00962003 -0.9408421   0.07520442
  1.00351338  1.07487761 -0.09893497 -1.99241068  1.97419485 -1.90910792
 -0.05144942  0.91189394 -0.12159347 -0.05617373]",16,29.632889731999626
382,82,stagnation_lim,-322.44167544836586,"[ 1.04932255e+00  7.73857623e-04 -5.62947447e-04 -9.79732353e-01
 -1.02281900e-02 -2.45241375e-02  1.53292338e-02  9.79060334e-01
 -9.98302695e-01  1.04575834e-03 -1.03398863e-02  6.90693917e-03
 -1.34190207e-02 -6.78429870e-03 -9.38344919e-01  9.85143824e-01]",16,7.5583245516341435
383,83,stagnation_lim,-313.4566808275766,"[ 0.04608663  0.96428581 -0.01905664  0.95770816 -0.05919396 -0.01858811
 -0.99630475  0.06709359 -0.98188762  0.92589816 -0.10230238 -1.00458395
 -1.02665507  0.1087584  -0.03040745  0.95132333]",16,16.543319172423423
384,84,stagnation_lim,-290.3720698535985,"[-0.08182565 -0.80363826 -0.8502733  -0.96570721  1.16172338 -0.89440751
  0.06387981 -0.03910466  1.07697908 -0.8795528   0.01637083 -1.04105451
 -1.01139585  1.95422357  0.05329465  0.09602473]",16,39.627930146401525
385,85,stagnation_lim,-324.8623790697293,"[ 2.56717190e-02  9.80367976e-01 -8.37405912e-03 -3.97555007e-03
  1.68417938e-02  3.25520622e-02 -8.10267123e-04 -1.01329982e+00
  5.63082020e-05 -3.46640321e-03 -1.41023862e-03 -5.81221653e-04
  7.66796900e-03  5.11923614e-02 -1.01225118e+00 -1.01023448e+00]",16,5.137620930270714
386,86,stagnation_lim,-325.7025860019224,"[ 5.44336587e-02  2.19987976e-02  2.81168596e-02 -1.05768043e+00
 -1.06370829e-02 -2.77247231e-03 -3.75434652e-02  1.14338971e-02
  1.22680444e-02  2.60032836e-03  9.16757703e-03  8.08419374e-02
 -2.95506617e-03 -9.21845334e-03 -1.24915001e-02 -6.87484676e-05]",16,4.297413998077616
387,87,stagnation_lim,-329.52465952032907,"[ 0.00024748  0.00901194 -0.00068477 -0.00042361  0.00274894 -0.00097514
 -0.0020741   0.00394128 -0.00349986 -0.00057876  0.00013609  0.00064854
 -0.00304255  0.02209752  0.0299005  -0.02978365]",16,0.4753404796709333
388,88,stagnation_lim,-320.9460300457277,"[ 0.00438332 -0.99416514  0.99639233 -0.01128172 -0.02708759  0.02183748
  0.96638321 -0.07544812 -1.08774324 -0.00392169  0.04588328 -0.03458044
 -1.00358464  0.01040046  0.01741657 -0.02461551]",16,9.053969954272304
389,89,stagnation_lim,-325.97439245682006,"[-6.00981499e-02 -1.17508249e-02 -9.63310190e-03 -3.53442264e-02
 -1.48541642e-02 -2.54902710e-03  5.09835104e-02  5.90650014e-03
  1.50072591e-02 -7.24962193e-04  1.02603703e+00 -3.71129223e-03
  1.83799961e-02  1.01807561e+00  1.73186595e-02  1.68479669e-03]",16,4.0256075431799445
390,90,stagnation_lim,-329.99999981393034,"[-8.80918224e-06 -2.60086970e-06 -2.74773035e-06 -4.64498981e-07
 -7.56137543e-06  4.67713245e-07 -9.34504382e-06 -2.51362315e-06
 -4.36485296e-08  1.28845226e-06  2.45157129e-06 -1.65726905e-05
  3.05819070e-06  7.93413053e-07 -1.77253126e-05  9.39255572e-06]",16,1.8606965568324085e-07
391,91,stagnation_lim,-329.977131799609,"[-0.00249423 -0.00162465  0.00325189 -0.00055429  0.00219111 -0.00036787
  0.00232097 -0.00063496  0.00013933 -0.00553767  0.00505066 -0.00043959
  0.00086446 -0.00166698  0.00223944  0.00445838]",16,0.022868200390973925
392,92,stagnation_lim,-328.3869341297336,"[ 4.52800952e-03 -3.30136202e-03 -2.56948560e-02 -7.41753858e-03
  1.49118979e-03  1.62623197e-02  3.16938996e-04  3.01495623e-04
 -6.36519185e-03 -7.70674243e-03  1.28723269e-02 -3.91135484e-04
 -2.28993146e-02  6.19621769e-04 -2.13762012e-02  9.65590657e-01]",16,1.6130658702663823
393,93,stagnation_lim,-321.1281595134292,"[-0.1070836  -0.00113571  0.98657105  0.95391692 -0.01981164 -0.01656049
 -0.05149135 -0.02167531 -0.02184167  0.00843266  0.02903737 -0.05719401
  1.00516517 -0.00414941  0.93666507 -0.00432726]",16,8.871840486570818
394,94,stagnation_lim,-308.46499617678217,"[ 0.99550911  0.03801868  0.00693761  0.97851614 -0.01560398 -0.00392117
 -0.92684008 -0.85367364 -1.10739952 -1.97730069 -0.97366462  0.02963922
 -0.93860003  0.99079448 -0.03297349 -1.01380763]",16,21.535003823217835
395,95,stagnation_lim,-315.97567172698933,"[-0.02827724 -0.1137072   0.11161025  0.00514244  0.0439125  -0.07702615
 -0.05681057 -0.00126352 -0.00942361 -0.00505338  0.00442997  0.01911394
  0.91622811 -0.98358934 -0.98391203 -1.08383362]",16,14.024328273010667
396,96,stagnation_lim,-328.6902240448691,"[-3.45579177e-05 -6.01796431e-02 -2.73614947e-02 -2.36871598e-02
 -4.25321089e-03 -5.15709592e-03  5.10154541e-03  2.03321203e-03
 -3.96931325e-03 -3.85307817e-03  4.75859937e-03  2.07192757e-03
  1.16336791e-03  3.46129031e-03  3.97307036e-02 -3.54324745e-04]",16,1.309775955130874
397,97,stagnation_lim,-328.6887763605065,"[-9.81089704e-01 -1.92783530e-02 -1.37028549e-02 -7.92642639e-03
 -1.34108620e-03 -1.84932173e-03 -1.36725367e-03  9.22506893e-03
 -1.38644255e-03 -4.07700321e-04  6.41303275e-03 -1.23949905e-02
 -1.93956087e-02 -3.55599609e-03 -1.00055355e-02  1.76919210e-03]",16,1.3112236394935053
398,98,stagnation_lim,-329.9999999422025,"[ 2.64452802e-06 -2.75178173e-06  1.87721961e-06 -6.54046192e-06
 -3.48140850e-06  3.08577127e-06 -3.18543538e-06 -2.89020711e-06
 -6.58489441e-06  4.58912327e-06  1.79688817e-06  1.04075348e-06
  4.35850523e-06  1.61774351e-06 -7.11081272e-06 -7.02919517e-06]",16,5.7797478802967817e-08
399,99,stagnation_lim,-323.42296824040335,"[-6.18695094e-03  8.88656505e-03  6.01098383e-03 -8.97496428e-02
 -4.31838291e-03  1.04387750e+00 -9.59261022e-03  2.24880430e-03
 -3.88498284e-03  3.94004403e-02 -4.74964000e-03  1.02031589e+00
 -9.79431725e-01  6.27864055e-04 -1.04527619e-02 -9.99621965e-01]",16,6.57703175959665
400,0,stagnation_lim,-284.75195978023623,"[-1.07614133  0.18718568 -0.10133156 -0.08476606 -0.08864139  1.98265527
 -0.03540779 -0.92029551  0.04044303 -0.19427225 -0.96235859  0.00779153
 -0.98286427 -1.05403447 -0.00638699  0.94104407 -1.00042049  0.0481057
  1.01531094 -0.0587285   0.95312734 -0.98471491  0.03647473 -0.96273469
 -0.89493431  0.00777008  1.05828944 -0.02723295  0.00350445  0.02980238
  0.02182217 -1.00507654]",32,45.248040219763766
401,1,stagnation_lim,-224.74306044275613,"[ 1.41669112e-01  8.63221163e-01  1.96530881e-03 -2.91434959e+00
 -3.36173959e-02  1.51498291e-01  1.12725601e+00 -9.66226577e-01
  9.11686059e-01  1.92967605e-02 -1.85353196e-03  9.90099494e-01
  1.25631584e+00  1.16280418e+00 -1.08269054e+00  1.26614716e+00
 -1.73716895e+00 -1.05557454e+00 -1.05780793e+00 -9.13819782e-01
  8.30191292e-02 -9.36833525e-02 -1.08866315e+00  9.22376691e-02
  9.22037722e-01 -6.07477052e-02 -9.97170371e-01 -9.06288817e-01
  1.92716714e+00 -9.27899261e-01 -1.00021391e+00 -1.76806036e-02]",32,105.25693955724387
